flow_rate_L_min,concentration_mol_L,inlet_temperature_K,length_m,jacket_temperature_K,overall_yield
48.3099196262216,3.613330840588936,499.2030273744109,5.232580184022374,437.2152934403471,0.0
25.981249866515306,3.186596327794584,358.92745876502465,4.8153738901583205,354.8736787652264,14.9
16.81627678022484,1.5345117117590568,345.65638281663627,19.950958714152527,444.9619931928567,0.095
77.78087343763559,0.6292423020896059,378.84277221402095,6.006206407514226,403.0884597086015,21.117
10.126244085182204,0.46091006976457255,480.25695527658183,3.173991916119699,382.0772956719932,15.48
65.22171594128562,1.2688478205702687,464.52165145469166,16.557516971200386,406.1566426766924,22.963
53.21772598454038,3.276285419323609,484.41548418845053,17.50374865213255,440.9126966723031,0.0
41.270298033459845,2.9966547716915013,451.36117327032525,7.872225936721955,362.1783074440344,85.139
83.17295441176775,3.1639911085886827,386.85280424963196,5.061556776669359,375.61740483886564,17.981
82.42952315797422,3.2640900194850273,458.2362324462276,21.151973380609324,357.1634722947161,87.131
50.55273003804878,3.438574687586907,393.0702551362118,15.624699640245698,358.634305508975,46.969
46.72400212617547,3.4407536261220866,456.14199876031057,20.505708813067187,423.42699859774484,0.0
12.503332613623089,3.2197427645581325,431.31428653339816,12.330318091245589,535.8415422380158,0.0
15.62396524123239,1.4040666790062746,399.92431692830513,6.283675008514103,418.8190983924341,89.621
53.497835905011264,2.867537128591018,404.7474956717472,24.831730008125678,458.86850876151857,0.0
67.28913109477786,2.983592061411588,469.2296483155812,4.83204462844536,436.40170728343264,70.297
38.92495752313656,2.4873738184682077,470.7998213712343,6.856461271441874,554.7963936324229,0.0
48.857175638555525,1.3617687702446943,457.0862202281556,4.056577486008863,528.5737278958255,29.721
43.619472791313754,2.9329050284282197,468.585254404302,26.052374933196877,391.0707547335046,0.0
72.03212121176026,2.113048194594772,359.3493455546927,14.69267890297322,489.7120661495412,64.523
61.26894627519237,1.2614789363788819,354.37015936468856,9.560520411566548,367.4876404144012,13.38
41.156095987123855,3.5433220319462775,377.2448314265294,3.300764267754503,460.05610610463725,23.549
61.69059809340306,2.116439911386598,427.59959433416225,20.59568666133495,488.7622970865961,0.0
29.42567315959014,3.627836364403805,394.4071421542641,8.375977617603727,541.3717798023334,0.0
75.09366813343021,1.4160301879434773,411.40779752508024,23.535617787343543,515.0963392332989,0.0
78.46854588643875,3.1796432458051864,439.0813968424234,17.132104941115127,414.1686579092824,87.121
24.5326176685587,3.6074194469181933,399.76441405371486,18.150664645990283,549.7110702866589,0.0
82.18061648672112,3.706315719256888,460.08142243902915,22.1455003568642,404.5732285063437,73.859
83.10087759870537,2.7760670594290398,471.34106110452126,23.44322163689423,343.4831887125751,75.798
12.486412584872745,3.5679495840696402,468.52262343144923,21.17562352767898,542.0236147444801,0.0
14.507756464849427,3.871446208647797,488.4225168231555,16.38727359590123,548.0995949983075,0.0
41.91979223895025,1.1046742768151483,426.763308140641,17.96345928263089,454.3235485806256,10.823
34.349011492906065,0.4504171467549865,344.3546350685675,5.533518185580611,348.4018659974798,7.727
14.715179236877763,1.938784137497628,457.2205046667804,25.767633998001095,345.1936338957734,90.847
69.9414161035182,1.7112396424780232,488.2430008906498,14.593074628685764,484.22764486246774,0.0
39.928717048552585,0.5477211856742397,366.3800255178375,17.805580694777035,489.5474205534239,21.999
70.53402852245091,1.2419018104951909,379.0259131804885,13.945157718738644,398.2381804115227,45.61
15.491255313032475,3.631085452372611,442.88139105689896,21.040897637957208,542.7160423943106,0.0
65.51841209545074,3.0713487226325635,382.52377468580835,1.3789322709731722,402.5237845446582,6.549
31.60354765158091,2.0216499322062798,474.04408931804363,12.09349164970472,474.8256636079182,0.0
10.004870105035332,2.892324969557345,470.42373069200255,19.642661225344636,412.5834185752197,0.0
42.81212078867679,3.5846525633317885,389.6394153531831,4.248004233209413,362.5414581343628,25.378
60.4512008998229,3.509034524085106,501.41175723422396,9.82569887319029,371.05888888196745,0.0
45.35183520056294,3.221530747039704,424.3270149442967,10.23918454446427,414.08974803935166,82.757
44.274510991051926,2.068452127199788,365.7531946129368,23.4364306965236,359.2253124173982,42.318
40.309301847455465,2.498471767879419,359.0970572391807,5.761958887460185,468.0951548123253,33.321
45.60426227939425,3.0611360880378657,474.15462630623813,13.23312234190046,484.01272767234184,0.0
50.42682951118527,3.16889991483845,372.92745440169915,22.417697709058256,384.1185377633016,56.016
76.66467478126413,3.8567330894764815,450.3251985640613,11.495846306190822,477.8902148521169,55.578
14.277181922921496,0.46505142349512385,408.96964917948395,6.731211652953995,497.2050491315543,0.171
10.495125971450936,3.745597513004642,446.123304727223,22.043014721318535,519.3129252323021,0.0
64.6149934136498,3.0828189598909717,437.47461711051335,10.436558791068908,533.8462618226615,0.0
8.803243913715933,3.3957656768269615,447.6011971470584,17.180122251766743,405.8908708105182,0.044
28.920583435364946,3.49535478075155,473.90254955614495,12.751107787625271,354.57997238800164,71.825
80.5077902040641,2.140972627992264,410.9811276664042,8.200664091862738,453.2587345715166,63.038
20.729839219926895,0.7291604772088756,376.42332879920684,6.895017014334632,413.1966486732284,75.609
13.583467049196669,1.9229640761078142,449.3146147978805,22.328761653946437,533.1649941361363,0.0
29.152827330352885,1.8937715404605342,431.2554240260986,14.935252926522276,442.57607557436586,0.179
65.72101731533647,2.5211070152634156,371.2292924793217,23.579519758702833,490.34102837359046,56.275
15.268685414455113,0.9330188333812857,459.3779995019926,22.855354753253607,502.8860094744179,0.0
57.1489140282488,1.290142482993403,479.9079432768795,24.953768468887663,514.821136487692,0.0
34.222324357485874,1.8366808114252797,397.4998796415829,9.170599184676615,361.5342445592975,55.07
55.013680149718226,1.28825394572618,430.22592818830753,19.851942663024605,465.74621894974445,1.665
74.27182367032512,0.4923310956723463,433.8254766594616,3.920138996961076,368.070189162627,62.917
66.6678320476109,3.369338112784143,479.7749588991712,16.224223949452306,538.1780849095746,0.0
82.60292121771623,0.4930388864858214,358.4359304383249,12.521035425131489,510.54722126992124,56.751
63.72322108796956,2.5399770113597917,437.907358640309,22.389976102959174,492.6548756590852,0.0
82.87113257199582,0.6180518208895263,378.4907534127186,1.8930094326783478,533.9094111311656,7.81
3.6336042889789466,2.937907686009668,348.26928501031415,14.038992881064491,427.87629593160966,0.0
60.610639237468185,3.692109168775748,448.1062036330553,2.9375861486011665,423.0498909312651,63.803
67.83039723264997,0.8277026733922079,486.0725155784495,11.413955329691184,537.6897197181917,0.0
50.85794351515478,1.4531729605317625,399.53249615166663,10.290018677445138,373.25770729970554,56.745
70.05130782628281,3.3174271795201467,367.40957826000954,23.76766636531192,500.3656225376228,67.663
7.796735788207764,0.6820063149440814,354.3532723321919,9.074577074454485,426.8413590173477,49.289
31.89567710580107,1.5682318530868748,377.27127529692723,11.708944381106708,443.7463530650401,87.747
19.943890090168587,1.3240806248516686,482.5101672329629,10.442218889548416,342.58039829407926,12.145
37.11131167704755,3.12179513767407,442.45850085733946,14.913529616283528,391.2767757488706,89.635
15.907120092596436,1.665981186367825,361.97535840600017,26.032625171591373,445.0015168318481,0.002
4.519222861717313,2.2145719381248306,347.03701234692574,14.411851749621343,480.61970486329164,0.0
17.575921520657836,2.999909035906512,447.3879283519732,15.3720010152662,533.9390367112333,0.0
79.70458172991981,2.1633313541865893,376.73064619278443,14.303155727163949,532.5649452050964,80.689
60.548888755732875,2.199923162630325,489.51872022957434,8.024073207497148,506.6699506070338,0.0
7.319685813161556,2.7706413122371494,407.5661885283752,8.72970698126858,469.4546178213533,0.0
17.8743474534285,0.580446717922959,423.6800629386943,3.260323792560561,440.42534935741287,84.291
12.188513085741402,3.362828382426479,426.2288397750831,20.745746045265417,362.83147448019815,93.94
39.39403133974062,3.588160417768519,373.51726943068,8.52576784183909,538.7287259136554,83.513
50.45850654466036,2.7438291121660754,485.8129152749656,12.170727710776339,498.4614018283034,0.0
13.595903278741538,3.528724122646114,387.37051072780673,8.917646835033121,399.53721230681293,86.742
50.90496144509498,0.897862819462988,469.3760113334772,21.293892176382226,459.24629193420395,0.003
82.72579514664247,3.033162905452403,458.5855482637761,10.807269068432126,542.6630370001802,0.0
49.39246580091411,2.967672740115667,367.7465887679581,20.01226141712755,352.9490138514042,31.909
65.83156037258235,4.019626890205007,364.9999748392523,19.703662011346697,476.34604957565296,78.925
15.578929007546432,0.6636240815071519,353.6477639608989,6.987146451235171,345.24814362902873,24.273
60.92616656833338,1.3748189926866008,402.9950416912823,7.49264608207175,507.06265824924066,77.287
30.927716758679445,2.621055057544351,351.4409416132023,14.687189328433496,525.1294626358767,0.0
80.68964797516257,0.5659306850808453,464.4439656099138,17.509647400949262,413.15217238788404,32.705
42.65839808211489,0.6736793549717673,366.6154181190067,11.83043183961321,438.6997868635104,73.263
5.2773766991582605,3.0676642132037615,496.5228676627868,7.686741888117003,386.4678284245874,0.0
75.93726157750795,2.534219080589963,396.4938517704801,1.1721223227114475,388.15704214406753,8.434
20.171374794652486,2.3904640635233076,473.1401758830448,17.637679005886334,391.83209510193836,0.0
14.099280940044812,2.5105157515789522,406.66256444836154,8.04368834243029,430.7446155079673,71.284
60.11685204486147,1.6368419883450849,501.83004016439304,3.6235505638125867,535.1522711780547,0.0
52.68292553964657,1.0825646918451337,444.578951979415,3.0803791685702766,381.0728931888625,73.228
77.57994072287264,3.340327252954158,440.1407647233967,13.222972082942999,351.62704961141714,74.951
54.16879716548761,0.7682884665272169,488.21089726843803,13.24803068150535,499.6015483902926,0.0
14.59832911165589,2.3348602248961132,435.2199385970712,17.555887928726207,544.9399017087419,0.0
17.498251024038595,0.4554455856221976,460.59112321243725,20.56293541898757,553.1129614065948,0.0
41.63453566620208,1.1562531397552842,421.9312150935331,21.090389043136625,366.12761930368094,88.477
63.276371735714356,3.3285495828654144,350.47305710361275,21.285111044731067,484.3957050560531,84.435
38.66829345843219,2.0763703981168553,489.19922178056186,13.653380178321704,388.4366811917708,0.0
19.34724640423429,0.5936548949604904,349.11775763168555,24.777593906514532,522.6066187382241,0.0
64.74395021590533,1.3571311183483803,410.7798426622097,23.13580054390322,484.298990646054,0.628
58.34658403458994,1.5288606965586782,362.88706657040166,19.980261609466737,352.22472574743307,27.407
77.47329947658622,2.7972376004357926,363.45991688336824,22.216650026828916,406.341962916416,45.689
2.1441281658067135,0.40154610173616745,497.891245568594,3.7469201097767826,491.7876339414737,0.0
48.981170071030036,1.1462111814775304,360.5556499675764,5.0091095818924725,457.4453944331308,21.375
2.603656382059437,1.6041083581661124,363.0399600629334,11.40308571157651,514.6800249308974,0.0
31.65833596366405,2.2101675188438232,493.9048403884177,22.014299168227474,418.8647906467899,0.0
8.747757987993495,4.005693492079838,438.83899960057795,10.082892436933404,552.3924319625952,0.0
28.524909525639558,0.6931495601078173,436.6892545485701,2.775940598143097,417.33466616442485,81.519
47.33245236683942,2.3847852889659875,423.55251726323814,20.579147528079183,349.05790869933605,77.04
74.23890417852316,2.0950069758621637,445.42046358651885,4.617790502852408,385.3741753319473,71.353
32.67348817621203,1.907391645116736,416.25019305159606,18.121069469635497,535.5003159744408,0.0
20.698744618328334,3.4460481800574216,377.3690175778702,24.36317576314885,421.86970581270316,0.0
11.718436086050628,0.6119291424124638,404.3927557260563,16.861223926081735,351.4717598919909,86.896
10.894992251588885,2.9475749938380513,484.83458616602684,4.50027919836946,421.198982612288,0.0
52.497394417047595,0.6587618315841013,505.1893016388433,7.270369392437395,552.6676090017796,0.0
67.25997384624512,4.095869068359627,427.13382383786865,10.111842691836678,375.9338261547631,63.988
21.311687627285757,2.142229422447567,391.95707240886753,19.69798557184232,349.9383075729568,65.857
47.913049866936475,3.1102022404040137,396.67419776439766,3.144960930476717,479.2997489328617,35.097
9.152832368898267,0.7555100650224984,390.67547276716243,19.312532964956127,533.746686041183,0.0
4.353161550509494,0.49889450989723116,382.1076069401355,15.559709525027747,518.0119388668116,0.0
10.265502004209475,1.8589521529859567,489.3933204037728,19.416218350440552,352.7025993093272,100.0
45.504639577425245,3.2070299121734447,436.631468118087,18.434745309064226,425.7886038099134,71.413
78.25056317234399,3.171881395453209,383.29048624193405,1.7552420982714199,469.2411178988579,7.922
51.67710716731847,1.2467715208428003,360.624219933852,16.24555006030703,374.3908073583813,34.616
2.380829975930797,2.033561559353721,403.0362542246281,5.980770278571053,527.8606537726932,0.0
62.635923314310695,0.7875968270953639,378.7544082749636,17.951539337478913,526.2573936164662,24.188
32.55443428114451,3.1341840271998196,402.9422961721799,2.335180368338494,528.422206787873,49.35
82.48945914970221,2.857039941111977,469.3510744300635,12.934365727913868,408.7202299553481,0.001
44.619496627785495,2.247439673739767,358.2531418931159,17.678192021399376,355.0781077786438,27.558
14.44575067694794,0.4916700157249588,404.58917805301405,7.79612786725618,540.6825809236653,0.0
57.12605161224029,1.1229336171261628,384.5926057843652,18.06433484497285,485.9028104590565,65.948
40.01712269699013,0.8917302472544796,492.88386710768845,15.909287384385367,538.0990606663536,0.0
70.91173752149841,3.405287699925755,361.7175867563754,20.742828378811684,381.15195987250445,32.108
44.51203857314913,2.912796644089535,407.3278487991738,14.278084584692655,489.45016079470935,0.0
4.5923316175534845,2.976322987698109,416.47043311551033,18.07409989391116,421.02901006082186,0.0
63.75596612593815,3.0632499059325644,358.0859727937973,20.24481877641968,449.60353540597146,70.36
8.379583718938985,4.107558959254923,489.76604817382326,19.747561721118178,386.0878922392599,0.0
22.24006352891181,3.656721706233139,386.2081100178582,7.114894812932774,446.45838783277316,81.783
66.1926538495984,1.7976041678518078,423.31214666909335,12.852833432666309,554.1563046277029,0.0
30.49351237820811,2.283316550237609,448.2026610803221,1.9093450879687257,376.6886540980656,72.137
39.31492351242345,1.6173751227055555,355.72946943120036,4.7450560785553675,545.1367666782508,43.428
9.711632303567503,0.5551716757455228,395.00783820432804,25.047736481901666,394.33138220695776,75.389
41.47806172838512,3.560512996507649,377.7920178652587,17.833504816917102,546.4080046063217,0.0
49.32992506777537,3.4366672802916067,426.4354547936441,1.3874398848116223,449.689878191256,34.682
74.65653552860933,3.593676548636389,404.43180774929095,23.6004083984488,437.67994386032694,86.172
19.05811928188802,4.137655901781556,466.384740679551,4.720653596302107,499.8036284238543,0.0
71.1083386154558,2.6003834800790586,455.79937597997673,23.960658487774094,489.2152770542476,0.0
25.09425691913559,0.43974922180935766,491.6763210247393,16.072578492181655,556.7684806123514,0.0
13.672019337704963,0.3630099826478281,424.53046988368845,2.986945695524674,540.9922835453715,4.289
54.59484515335671,3.469409618816489,407.877112301378,18.346512118074187,438.5115198593697,88.406
56.072537669043186,2.2658244306244084,494.2888923706703,4.334425900630721,394.7305231576397,0.0
6.7013323976664,3.7395217207478186,453.02409669492846,14.809309910811052,365.1207850088155,100.0
79.28160535809839,2.1789528728098513,485.5430634651994,23.36436969073298,364.2959086720486,0.0
64.41861310937121,0.6684220600814852,500.6788281317964,11.645004811198705,428.0901153993824,0.001
67.02215366556973,3.217928877813882,467.7673527147026,9.440488969064281,453.0676959764605,0.0
14.112513435458077,1.8882400855045427,408.8555042244431,10.446068773024066,347.9954321819594,73.909
25.88937801331749,1.6747910589776747,426.0250739472763,22.441610109060324,494.74113808790173,0.0
38.36439422281628,1.6250477250006203,427.48528162486843,4.13369620921473,449.54780298734113,79.433
12.082914503222641,1.845091039712278,428.2071630324557,6.625994421902217,504.79065964965196,0.0
61.5182762983007,1.7839298080377062,416.0167628677243,21.035078470070015,356.64348414148327,74.355
13.973888506000684,3.094592481117328,455.38041035285545,5.039882277976245,539.1887936377593,0.0
61.02909771788913,2.434087602634532,351.83294569899965,9.295809238426282,503.6228811749129,41.593
46.05456321962988,0.5970456982972083,394.83690877287887,25.17733789722362,488.83086079383236,0.197
6.756784352914686,2.3651047315810523,346.81582664464,14.2231100072876,414.87625599396256,7.138
54.12913413767771,2.2444238636813583,368.3595803185487,2.6414029028152903,385.5095487171215,8.008
2.063069901925892,2.4791050656716678,381.2120125434857,3.889329270976181,525.455061668563,0.0
